iso_code	date	total_cases	new_cases	total_deaths	new_deaths	total_tests	new_tests	new_tests_smoothed
JPN	2020-04-24	12240	468	317	30	141600	NA	5033
JPN	2020-04-25	12892	652	334	17	147454	NA	5132
JPN	2020-04-26	13182	290	348	14	149074	NA	5180
JPN	2020-04-27	13385	203	351	3	150692	NA	4852
JPN	2020-04-28	13576	191	376	25	160546	NA	5142
JPN	2020-04-29	13852	276	389	13	164255	NA	4810
JPN	2020-04-30	14088	236	415	26	165609	NA	4232
JPN	2020-05-01	14281	193	432	17	174150	NA	4650
JPN	2020-05-02	14544	263	458	26	181527	NA	4868
JPN	2020-05-03	14839	295	492	34	183251	NA	4882
JPN	2020-05-04	15057	218	510	18	184586	NA	4842
JPN	2020-05-05	15231	174	521	11	186343	NA	3685
JPN	2020-05-06	15354	123	543	22	188927	NA	3525
JPN	2020-05-07	15463	109	551	8	190030	NA	3489
JPN	2020-05-08	15547	84	557	6	202013	NA	3980
JPN	2020-05-09	15628	81	601	44	211997	NA	4353
JPN	2020-05-10	15747	119	613	12	214256	NA	4429
JPN	2020-05-11	15798	51	621	8	218204	NA	4803
JPN	2020-05-12	15874	76	643	22	223649	NA	5329
JPN	2020-05-13	16024	150	668	25	223667	NA	4963
JPN	2020-05-14	16079	55	687	19	233144	NA	6159
JPN	2020-05-15	16193	114	710	23	230882	NA	4124
JPN	2020-05-16	16237	44	725	15	240368	NA	4053
JPN	2020-05-17	16285	48	744	19	244452	NA	4314
JPN	2020-05-18	16305	20	749	5	250151	NA	4564
JPN	2020-05-19	16365	60	763	14	255675	NA	4575
JPN	2020-05-20	16385	20	771	8	258277	NA	4944
JPN	2020-05-21	16424	39	777	6	261572	NA	4061
JPN	2020-05-22	16513	89	796	19	265502	NA	4946
JPN	2020-05-23	16536	23	808	12	268477	NA	4016
JPN	2020-05-24	16550	14	820	12	271201	NA	3821
JPN	2020-05-25	16581	31	830	10	272688	NA	3220
JPN	2020-05-26	16623	42	846	16	276170	NA	2928
JPN	2020-05-27	16651	28	858	12	278642	NA	2909
JPN	2020-05-28	16651	0	858	0	281293	NA	2817
JPN	2020-05-29	16719	68	874	16	284763	NA	2752
JPN	2020-05-30	16804	85	886	12	287754	NA	2754
JPN	2020-05-31	16851	47	891	5	290436	NA	2748
JPN	2020-06-01	16884	33	892	1	292569	NA	2840
JPN	2020-06-02	16930	46	894	2	296383	NA	2888
JPN	2020-06-03	16986	56	900	6	300277	NA	3091
JPN	2020-06-04	17018	32	903	3	NA	NA	NA
KAZ	2020-03-13	0	0	0	0	126	NA	NA
KAZ	2020-03-14	0	0	0	0	445	319	NA
KAZ	2020-03-15	6	6	0	0	652	207	NA
KAZ	2020-03-16	9	3	0	0	1038	386	NA
KAZ	2020-03-17	11	2	0	0	1970	932	NA
KAZ	2020-03-18	33	22	0	0	2234	264	NA
KAZ	2020-03-19	37	4	0	0	3284	1050	NA
KAZ	2020-03-20	49	12	0	0	4100	816	568
KAZ	2020-03-21	53	4	0	0	5275	1175	690
KAZ	2020-03-22	56	3	0	0	6508	1233	837
KAZ	2020-03-23	60	4	0	0	8262	1754	1032
KAZ	2020-03-24	62	2	0	0	9884	1622	1131
KAZ	2020-03-25	79	17	0	0	11349	1465	1302
KAZ	2020-03-26	88	9	0	0	13460	2111	1454
KAZ	2020-03-27	120	32	0	0	15147	1687	1578
KAZ	2020-03-28	193	73	0	0	16622	1475	1621
KAZ	2020-03-29	229	36	0	0	19318	2696	1830
KAZ	2020-03-30	284	55	1	1	21013	1695	1822
KAZ	2020-03-31	325	41	1	0	30905	9892	3003
KAZ	2020-04-01	340	15	1	0	32819	1914	3067
KAZ	2020-04-02	348	8	2	1	35191	2372	3104
KAZ	2020-04-03	386	38	3	1	43149	7958	4000
KAZ	2020-04-04	460	74	3	0	45552	2403	4133
KAZ	2020-04-05	460	0	3	0	50522	4970	4458
KAZ	2020-04-06	531	71	5	2	52881	2359	4553
KAZ	2020-04-07	670	139	6	1	54767	1886	3409
KAZ	2020-04-08	704	34	6	0	56775	2008	3422
KAZ	2020-04-09	759	55	7	1	59371	2596	3454
KAZ	2020-04-10	802	43	9	2	61955	2584	2687
KAZ	2020-04-11	840	38	10	1	65856	3901	2901
KAZ	2020-04-12	880	40	10	0	69304	3448	2683
KAZ	2020-04-13	961	81	10	0	73106	3802	2889
KAZ	2020-04-14	1179	218	14	4	76904	3798	3162
KAZ	2020-04-15	1267	88	14	0	81359	4455	3512
KAZ	2020-04-16	1331	64	16	2	85735	4376	3766
KAZ	2020-04-17	1470	139	17	1	92299	6564	4335
KAZ	2020-04-18	1591	121	17	0	100878	8579	5003
KAZ	2020-04-19	1654	63	17	0	108832	7954	5647
KAZ	2020-04-20	1735	81	19	2	117949	9117	6406
KAZ	2020-04-21	1949	214	19	0	126727	8778	7118
KAZ	2020-04-22	2025	76	19	0	139207	12480	8264
KAZ	2020-04-23	2191	166	19	0	153492	14285	9680
KAZ	2020-04-24	2334	143	22	3	164505	11013	10315
KAZ	2020-04-25	2482	148	25	3	180502	15997	11375
KAZ	2020-04-26	2652	170	25	0	196298	15796	12495
KAZ	2020-04-27	2717	65	25	0	205560	9262	12516
KAZ	2020-04-28	2860	143	25	0	216276	10716	12793
KAZ	2020-04-29	3063	203	25	0	232415	16139	13315
KAZ	2020-04-30	3205	142	25	0	249527	17112	13719
KAZ	2020-05-01	3504	299	25	0	268534	19007	14861
KAZ	2020-05-02	3671	167	25	0	282862	14328	14623
KAZ	2020-05-03	3877	206	25	0	296136	13274	14263
KAZ	2020-05-04	3964	87	27	2	306861	10725	14472
KAZ	2020-05-05	4121	157	29	2	320411	13550	14876
KAZ	2020-05-06	4277	156	29	0	336480	16069	14866
KAZ	2020-05-07	4502	225	30	1	353843	17363	14902
KAZ	2020-05-08	4690	188	31	1	371126	17283	14656
KAZ	2020-05-09	4834	144	31	0	385104	13978	14606
KAZ	2020-05-10	5036	202	31	0	398411	13307	14611
KAZ	2020-05-11	5126	90	31	0	408713	10302	14550
KAZ	2020-05-12	5240	114	32	1	422011	13298	14514
KAZ	2020-05-13	5417	177	32	0	439495	17484	14716
KAZ	2020-05-14	5571	154	32	0	459736	20241	15128
KAZ	2020-05-15	5571	0	32	0	483236	23500	16016
KAZ	2020-05-16	5850	279	34	2	505216	21980	17159
KAZ	2020-05-17	6157	307	34	0	527440	22224	18433
KAZ	2020-05-18	6440	283	34	0	540708	13268	18856
KAZ	2020-05-19	6751	311	35	1	553062	12354	18722
KAZ	2020-05-20	6969	218	35	0	571547	18485	18865
KAZ	2020-05-21	7234	265	35	0	591502	19955	18824
KAZ	2020-05-22	7597	363	35	0	612997	21495	18537
KAZ	2020-05-23	7919	322	35	0	635712	22715	18642
KAZ	2020-05-24	8322	403	35	0	657214	21502	18539
KAZ	2020-05-25	8531	209	35	0	671774	14560	18724
KAZ	2020-05-26	8969	438	35	0	687267	15493	19172
KAZ	2020-05-27	9304	335	37	2	710352	23085	19829
KAZ	2020-05-28	9576	272	37	0	735273	24921	20539
KAZ	2020-05-29	9932	356	37	0	761727	26454	21247
KAZ	2020-05-30	10382	450	37	0	788289	26562	21797
KAZ	2020-05-31	10858	476	38	1	812881	24592	22238
KAZ	2020-06-01	11308	450	41	3	828377	15496	22372
KAZ	2020-06-02	11571	263	41	0	843626	15249	22337
KAZ	2020-06-03	11796	225	44	3	867286	23660	22419
KAZ	2020-06-04	12067	271	48	4	NA	NA	NA
KEN	2020-03-06	0	0	0	0	31	NA	NA
KEN	2020-03-07	0	0	0	0	NA	NA	NA
KEN	2020-03-08	0	0	0	0	NA	NA	NA
KEN	2020-03-09	0	0	0	0	NA	NA	NA
KEN	2020-03-10	0	0	0	0	NA	NA	NA
KEN	2020-03-11	0	0	0	0	NA	NA	NA
KEN	2020-03-12	0	0	0	0	NA	NA	NA
KEN	2020-03-13	0	0	0	0	NA	NA	7
KEN	2020-03-14	1	1	0	0	NA	NA	7
KEN	2020-03-15	1	0	0	0	NA	NA	7
KEN	2020-03-16	3	2	0	0	NA	NA	7
KEN	2020-03-17	3	0	0	0	111	NA	7
KEN	2020-03-18	4	1	0	0	132	21	9
KEN	2020-03-19	7	3	0	0	173	41	14
KEN	2020-03-20	7	0	0	0	NA	NA	22
KEN	2020-03-21	7	0	0	0	NA	NA	29
KEN	2020-03-22	7	0	0	0	NA	NA	37
KEN	2020-03-23	15	8	0	0	NA	NA	45
KEN	2020-03-24	16	1	0	0	NA	NA	52
KEN	2020-03-25	25	9	0	0	NA	NA	58
KEN	2020-03-26	25	0	0	0	600	NA	61
KEN	2020-03-27	31	6	1	1	NA	NA	69
KEN	2020-03-28	31	0	1	0	833	NA	77
KEN	2020-03-29	38	7	1	0	902	69	78
KEN	2020-03-30	42	4	1	0	1074	172	94
KEN	2020-03-31	50	8	1	0	1308	234	119
KEN	2020-04-01	59	9	1	0	1688	380	164
KEN	2020-04-02	81	22	1	0	2350	662	250
KEN	2020-04-03	110	29	3	2	2712	362	285
KEN	2020-04-04	122	12	4	1	3084	372	322
KEN	2020-04-05	126	4	4	0	3614	530	387
KEN	2020-04-06	142	16	4	0	4277	663	458
KEN	2020-04-07	158	16	4	0	4973	696	524
KEN	2020-04-08	172	14	6	2	5278	305	513
KEN	2020-04-09	179	7	6	0	5586	308	462
KEN	2020-04-10	184	5	7	1	6192	606	497
KEN	2020-04-11	189	5	7	0	6683	491	514
KEN	2020-04-12	191	2	7	0	7449	766	548
KEN	2020-04-13	197	6	8	1	8123	674	549
KEN	2020-04-14	208	11	9	1	8817	694	549
KEN	2020-04-15	216	8	9	0	9620	803	620
KEN	2020-04-16	225	9	10	1	10324	704	677
KEN	2020-04-17	234	9	11	1	10774	450	655
KEN	2020-04-18	246	12	11	0	11889	1115	744
KEN	2020-04-19	262	16	12	1	13239	1350	827
KEN	2020-04-20	270	8	14	2	13872	633	821
KEN	2020-04-21	281	11	14	0	14704	832	841
KEN	2020-04-22	281	0	14	0	15411	707	827
KEN	2020-04-23	303	22	14	0	16079	668	822
KEN	2020-04-24	320	17	14	0	16738	659	852
KEN	2020-04-25	336	16	14	0	NA	NA	777
KEN	2020-04-26	343	7	14	0	NA	NA	668
KEN	2020-04-27	355	12	14	0	NA	NA	662
KEN	2020-04-28	363	8	14	0	NA	NA	627
KEN	2020-04-29	374	11	14	0	NA	NA	610
KEN	2020-04-30	384	10	15	1	20268	NA	598
KEN	2020-05-01	396	12	17	2	21702	1434	709
KEN	2020-05-02	411	15	21	4	22897	1195	796
KEN	2020-05-03	435	24	22	1	23780	883	838
KEN	2020-05-04	465	30	24	2	24792	1012	898
KEN	2020-05-05	490	25	24	0	25869	1077	968
KEN	2020-05-06	535	45	24	0	NA	NA	1054
KEN	2020-05-07	582	47	26	2	NA	NA	1139
KEN	2020-05-08	607	25	29	3	29430	NA	1104
KEN	2020-05-09	621	14	29	0	31041	1611	1163
KEN	2020-05-10	649	28	30	1	32097	1056	1188
KEN	2020-05-11	672	23	32	2	32938	841	1164
KEN	2020-05-12	700	28	33	1	33916	978	1150
KEN	2020-05-13	715	15	36	3	35432	1516	1197
KEN	2020-05-14	737	22	40	4	36918	1486	1239
KEN	2020-05-15	758	21	42	2	39018	2100	1370
KEN	2020-05-16	781	23	45	3	NA	NA	1475
KEN	2020-05-17	830	49	50	5	43712	NA	1659
KEN	2020-05-18	887	57	50	0	44851	1139	1702
KEN	2020-05-19	912	25	50	0	46784	1933	1838
KEN	2020-05-20	963	51	50	0	49405	2621	1996
KEN	2020-05-21	1029	66	50	0	52507	3102	2227
KEN	2020-05-22	1109	80	50	0	55074	2567	2294
KEN	2020-05-23	1161	52	50	0	NA	NA	2257
KEN	2020-05-24	1192	31	50	0	59260	NA	2221
KEN	2020-05-25	1214	22	51	1	61971	2711	2446
KEN	2020-05-26	1286	72	52	1	64264	2293	2497
KEN	2020-05-27	1348	62	52	0	67341	3077	2562
KEN	2020-05-28	1471	123	55	3	70172	2831	2524
KEN	2020-05-29	1618	147	58	3	74003	3831	2704
KEN	2020-05-30	1745	127	62	4	NA	NA	2729
KEN	2020-05-31	1888	143	63	1	78536	NA	2754
KEN	2020-06-01	1962	74	64	1	80054	1518	2583
KEN	2020-06-02	2021	59	69	5	82946	2892	2669
KEN	2020-06-03	2093	72	71	2	NA	NA	NA
KEN	2020-06-04	2216	123	74	3	NA	NA	NA
KGZ	2020-03-19	3	3	0	0	NA	NA	NA
KGZ	2020-03-20	6	3	0	0	NA	NA	NA
KGZ	2020-03-21	6	0	0	0	NA	NA	NA
KGZ	2020-03-22	14	8	0	0	NA	NA	NA
KGZ	2020-03-23	14	0	0	0	NA	NA	NA
KGZ	2020-03-24	16	2	0	0	NA	NA	NA
KGZ	2020-03-25	42	26	0	0	NA	NA	NA
KGZ	2020-03-26	44	2	0	0	NA	NA	NA
KGZ	2020-03-27	44	0	0	0	NA	NA	NA
KGZ	2020-03-28	58	14	0	0	NA	NA	NA
KGZ	2020-03-29	84	26	0	0	NA	NA	NA
KGZ	2020-03-30	84	0	0	0	NA	NA	NA
KGZ	2020-03-31	84	0	0	0	NA	NA	NA
KGZ	2020-04-01	107	23	0	0	NA	NA	NA
KGZ	2020-04-02	112	5	1	1	NA	NA	NA
KGZ	2020-04-03	125	13	1	0	NA	NA	NA
KGZ	2020-04-04	144	19	1	0	NA	NA	NA
KGZ	2020-04-05	144	0	1	0	NA	NA	NA
KGZ	2020-04-06	216	72	4	3	NA	NA	NA
KGZ	2020-04-07	228	12	4	0	NA	NA	NA
KGZ	2020-04-08	270	42	4	0	NA	NA	NA
KGZ	2020-04-09	280	10	4	0	NA	NA	NA
KGZ	2020-04-10	298	18	5	1	NA	NA	NA
KGZ	2020-04-11	339	41	5	0	NA	NA	NA
KGZ	2020-04-12	377	38	5	0	NA	NA	NA
KGZ	2020-04-13	419	42	5	0	NA	NA	NA
KGZ	2020-04-14	430	11	5	0	NA	NA	NA
KGZ	2020-04-15	449	19	5	0	NA	NA	NA
KGZ	2020-04-16	466	17	5	0	NA	NA	NA
KGZ	2020-04-17	489	23	5	0	NA	NA	NA
KGZ	2020-04-18	506	17	5	0	NA	NA	NA
KGZ	2020-04-19	554	48	5	0	NA	NA	NA
KGZ	2020-04-20	568	14	7	2	NA	NA	NA
KGZ	2020-04-21	590	22	7	0	NA	NA	NA
KGZ	2020-04-22	612	22	7	0	NA	NA	NA
KGZ	2020-04-23	631	19	8	1	NA	NA	NA
KGZ	2020-04-24	656	25	8	0	NA	NA	NA
KGZ	2020-04-25	665	9	8	0	NA	NA	NA
KGZ	2020-04-26	682	17	8	0	NA	NA	NA
KGZ	2020-04-27	695	13	8	0	NA	NA	NA
KGZ	2020-04-28	708	13	8	0	NA	NA	NA
KGZ	2020-04-29	729	21	8	0	NA	NA	NA
KGZ	2020-04-30	746	17	8	0	NA	NA	NA
KGZ	2020-05-01	746	0	8	0	NA	NA	NA
KGZ	2020-05-02	769	23	8	0	NA	NA	NA
KGZ	2020-05-03	795	26	10	2	NA	NA	NA
KGZ	2020-05-04	830	35	10	0	NA	NA	NA
KGZ	2020-05-05	843	13	11	1	NA	NA	NA
KGZ	2020-05-06	871	28	12	1	NA	NA	NA
KGZ	2020-05-07	895	24	12	0	NA	NA	NA
KGZ	2020-05-08	906	11	12	0	NA	NA	NA
KGZ	2020-05-09	931	25	12	0	NA	NA	NA
KGZ	2020-05-10	1002	71	12	0	NA	NA	NA
KGZ	2020-05-11	1016	14	12	0	NA	NA	NA
KGZ	2020-05-12	1037	21	12	0	NA	NA	NA
KGZ	2020-05-13	1044	7	12	0	NA	NA	NA
KGZ	2020-05-14	1082	38	12	0	NA	NA	NA
KGZ	2020-05-15	1111	29	14	2	NA	NA	NA
KGZ	2020-05-16	1117	6	14	0	NA	NA	NA
KGZ	2020-05-17	1138	21	14	0	NA	NA	NA
KGZ	2020-05-18	1216	78	14	0	NA	NA	NA
KGZ	2020-05-19	1243	27	14	0	NA	NA	NA
KGZ	2020-05-20	1270	27	14	0	NA	NA	NA
KGZ	2020-05-21	1313	43	14	0	NA	NA	NA
KGZ	2020-05-22	1350	37	14	0	NA	NA	NA
KGZ	2020-05-23	1364	14	14	0	NA	NA	NA
KGZ	2020-05-24	1403	39	14	0	NA	NA	NA
KGZ	2020-05-25	1433	30	16	2	NA	NA	NA
KGZ	2020-05-26	1468	35	16	0	NA	NA	NA
KGZ	2020-05-27	1520	52	16	0	NA	NA	NA
KGZ	2020-05-28	1594	74	16	0	NA	NA	NA
KGZ	2020-05-29	1662	68	16	0	NA	NA	NA
KGZ	2020-05-30	1722	60	16	0	NA	NA	NA
KGZ	2020-05-31	1748	26	16	0	NA	NA	NA
KGZ	2020-06-01	1817	69	16	0	NA	NA	NA
KGZ	2020-06-02	1845	28	17	1	NA	NA	NA
KGZ	2020-06-03	1871	26	20	3	NA	NA	NA
KGZ	2020-06-04	1899	28	20	0	NA	NA	NA
KHM	2019-12-31	0	0	0	0	NA	NA	NA
KHM	2020-01-01	0	0	0	0	NA	NA	NA
KHM	2020-01-02	0	0	0	0	NA	NA	NA
KHM	2020-01-03	0	0	0	0	NA	NA	NA
KHM	2020-01-04	0	0	0	0	NA	NA	NA
KHM	2020-01-05	0	0	0	0	NA	NA	NA
KHM	2020-01-06	0	0	0	0	NA	NA	NA
KHM	2020-01-07	0	0	0	0	NA	NA	NA
KHM	2020-01-08	0	0	0	0	NA	NA	NA
KHM	2020-01-09	0	0	0	0	NA	NA	NA
KHM	2020-01-10	0	0	0	0	NA	NA	NA
KHM	2020-01-11	0	0	0	0	NA	NA	NA
KHM	2020-01-12	0	0	0	0	NA	NA	NA
KHM	2020-01-13	0	0	0	0	NA	NA	NA
KHM	2020-01-14	0	0	0	0	NA	NA	NA
KHM	2020-01-15	0	0	0	0	NA	NA	NA
KHM	2020-01-16	0	0	0	0	NA	NA	NA
KHM	2020-01-17	0	0	0	0	NA	NA	NA
KHM	2020-01-18	0	0	0	0	NA	NA	NA
KHM	2020-01-19	0	0	0	0	NA	NA	NA
KHM	2020-01-20	0	0	0	0	NA	NA	NA
KHM	2020-01-21	0	0	0	0	NA	NA	NA
KHM	2020-01-22	0	0	0	0	NA	NA	NA
KHM	2020-01-23	0	0	0	0	NA	NA	NA
KHM	2020-01-24	0	0	0	0	NA	NA	NA
KHM	2020-01-25	0	0	0	0	NA	NA	NA
KHM	2020-01-26	0	0	0	0	NA	NA	NA
KHM	2020-01-27	0	0	0	0	NA	NA	NA
KHM	2020-01-28	1	1	0	0	NA	NA	NA
KHM	2020-01-29	1	0	0	0	NA	NA	NA
KHM	2020-01-30	1	0	0	0	NA	NA	NA
KHM	2020-01-31	1	0	0	0	NA	NA	NA
KHM	2020-02-01	1	0	0	0	NA	NA	NA
KHM	2020-02-02	1	0	0	0	NA	NA	NA
KHM	2020-02-03	1	0	0	0	NA	NA	NA
KHM	2020-02-04	1	0	0	0	NA	NA	NA
KHM	2020-02-05	1	0	0	0	NA	NA	NA
KHM	2020-02-06	1	0	0	0	NA	NA	NA
KHM	2020-02-07	1	0	0	0	NA	NA	NA
KHM	2020-02-08	1	0	0	0	NA	NA	NA
KHM	2020-02-09	1	0	0	0	NA	NA	NA
KHM	2020-02-10	1	0	0	0	NA	NA	NA
KHM	2020-02-11	1	0	0	0	NA	NA	NA
KHM	2020-02-12	1	0	0	0	NA	NA	NA
KHM	2020-02-13	1	0	0	0	NA	NA	NA
KHM	2020-02-14	1	0	0	0	NA	NA	NA
KHM	2020-02-15	1	0	0	0	NA	NA	NA
KHM	2020-02-16	1	0	0	0	NA	NA	NA
KHM	2020-02-17	1	0	0	0	NA	NA	NA
KHM	2020-02-18	1	0	0	0	NA	NA	NA
KHM	2020-02-19	1	0	0	0	NA	NA	NA
KHM	2020-02-20	1	0	0	0	NA	NA	NA
KHM	2020-02-21	1	0	0	0	NA	NA	NA
KHM	2020-02-22	1	0	0	0	NA	NA	NA
KHM	2020-02-23	1	0	0	0	NA	NA	NA
KHM	2020-02-24	1	0	0	0	NA	NA	NA
KHM	2020-02-25	1	0	0	0	NA	NA	NA
KHM	2020-02-26	1	0	0	0	NA	NA	NA
KHM	2020-02-27	1	0	0	0	NA	NA	NA
KHM	2020-02-28	1	0	0	0	NA	NA	NA
KHM	2020-02-29	1	0	0	0	NA	NA	NA
KHM	2020-03-01	1	0	0	0	NA	NA	NA
KHM	2020-03-02	1	0	0	0	NA	NA	NA
KHM	2020-03-08	2	1	0	0	NA	NA	NA
KHM	2020-03-12	3	1	0	0	NA	NA	NA
KHM	2020-03-13	5	2	0	0	NA	NA	NA
KHM	2020-03-15	7	2	0	0	NA	NA	NA
KHM	2020-03-16	12	5	0	0	NA	NA	NA
KHM	2020-03-17	24	12	0	0	NA	NA	NA
KHM	2020-03-18	24	0	0	0	NA	NA	NA
KHM	2020-03-19	24	0	0	0	NA	NA	NA
KHM	2020-03-20	24	0	0	0	NA	NA	NA
KHM	2020-03-21	47	23	0	0	NA	NA	NA
KHM	2020-03-22	51	4	0	0	NA	NA	NA
KHM	2020-03-23	86	35	0	0	NA	NA	NA
KHM	2020-03-24	87	1	0	0	NA	NA	NA
KHM	2020-03-25	91	4	0	0	NA	NA	NA
KHM	2020-03-26	96	5	0	0	NA	NA	NA
KHM	2020-03-27	98	2	0	0	NA	NA	NA
KHM	2020-03-28	102	4	0	0	NA	NA	NA
KHM	2020-03-29	103	1	0	0	NA	NA	NA
KHM	2020-03-30	107	4	0	0	NA	NA	NA
KHM	2020-03-31	109	2	0	0	NA	NA	NA
KHM	2020-04-01	109	0	0	0	NA	NA	NA
KHM	2020-04-02	110	1	0	0	NA	NA	NA
KHM	2020-04-03	114	4	0	0	NA	NA	NA
KHM	2020-04-04	114	0	0	0	NA	NA	NA
KHM	2020-04-05	114	0	0	0	NA	NA	NA
KHM	2020-04-06	114	0	0	0	NA	NA	NA
KHM	2020-04-07	115	1	0	0	NA	NA	NA
KHM	2020-04-08	117	2	0	0	NA	NA	NA
KHM	2020-04-09	118	1	0	0	NA	NA	NA
KHM	2020-04-10	119	1	0	0	NA	NA	NA
KHM	2020-04-11	120	1	0	0	NA	NA	NA
KHM	2020-04-12	122	2	0	0	NA	NA	NA
KHM	2020-04-13	122	0	0	0	NA	NA	NA
KHM	2020-04-14	122	0	0	0	NA	NA	NA
KHM	2020-04-15	122	0	0	0	NA	NA	NA
KHM	2020-04-16	122	0	0	0	NA	NA	NA
KHM	2020-04-17	122	0	0	0	NA	NA	NA
KHM	2020-04-18	122	0	0	0	NA	NA	NA
KHM	2020-04-19	122	0	0	0	NA	NA	NA
KHM	2020-04-20	122	0	0	0	NA	NA	NA
KHM	2020-04-21	122	0	0	0	NA	NA	NA
KHM	2020-04-22	122	0	0	0	NA	NA	NA
KHM	2020-04-23	122	0	0	0	NA	NA	NA
KHM	2020-04-24	122	0	0	0	NA	NA	NA
KHM	2020-04-25	122	0	0	0	NA	NA	NA
KHM	2020-04-26	122	0	0	0	NA	NA	NA
KHM	2020-04-27	122	0	0	0	NA	NA	NA
KHM	2020-04-28	122	0	0	0	NA	NA	NA
KHM	2020-04-29	122	0	0	0	NA	NA	NA
KHM	2020-04-30	122	0	0	0	NA	NA	NA
KHM	2020-05-01	122	0	0	0	NA	NA	NA
KHM	2020-05-02	122	0	0	0	NA	NA	NA
KHM	2020-05-03	122	0	0	0	NA	NA	NA
KHM	2020-05-04	122	0	0	0	NA	NA	NA
KHM	2020-05-05	122	0	0	0	NA	NA	NA
KHM	2020-05-06	122	0	0	0	NA	NA	NA
KHM	2020-05-07	122	0	0	0	NA	NA	NA
KHM	2020-05-08	122	0	0	0	NA	NA	NA
KHM	2020-05-09	122	0	0	0	NA	NA	NA
KHM	2020-05-10	122	0	0	0	NA	NA	NA
KHM	2020-05-11	122	0	0	0	NA	NA	NA
KHM	2020-05-12	122	0	0	0	NA	NA	NA
KHM	2020-05-13	122	0	0	0	NA	NA	NA
KHM	2020-05-14	122	0	0	0	NA	NA	NA
KHM	2020-05-15	122	0	0	0	NA	NA	NA
KHM	2020-05-16	122	0	0	0	NA	NA	NA
KHM	2020-05-17	122	0	0	0	NA	NA	NA
KHM	2020-05-18	122	0	0	0	NA	NA	NA
KHM	2020-05-19	122	0	0	0	NA	NA	NA
KHM	2020-05-20	122	0	0	0	NA	NA	NA
KHM	2020-05-21	122	0	0	0	NA	NA	NA
KHM	2020-05-22	123	1	0	0	NA	NA	NA
KHM	2020-05-23	124	1	0	0	NA	NA	NA
KHM	2020-05-24	124	0	0	0	NA	NA	NA
KHM	2020-05-25	124	0	0	0	NA	NA	NA
KHM	2020-05-26	124	0	0	0	NA	NA	NA
KHM	2020-05-27	124	0	0	0	NA	NA	NA
KHM	2020-05-28	124	0	0	0	NA	NA	NA
KHM	2020-05-29	124	0	0	0	NA	NA	NA
KHM	2020-05-30	125	1	0	0	NA	NA	NA
KHM	2020-05-31	125	0	0	0	NA	NA	NA
KHM	2020-06-01	125	0	0	0	NA	NA	NA
KHM	2020-06-02	125	0	0	0	NA	NA	NA
KHM	2020-06-03	125	0	0	0	NA	NA	NA
KHM	2020-06-04	125	0	0	0	NA	NA	NA
KNA	2020-03-26	2	2	0	0	NA	NA	NA
KNA	2020-03-27	2	0	0	0	NA	NA	NA
KNA	2020-03-28	2	0	0	0	NA	NA	NA
KNA	2020-03-29	2	0	0	0	NA	NA	NA
KNA	2020-03-30	7	5	0	0	NA	NA	NA
KNA	2020-03-31	7	0	0	0	NA	NA	NA
KNA	2020-04-01	8	1	0	0	NA	NA	NA
KNA	2020-04-02	8	0	0	0	NA	NA	NA
KNA	2020-04-03	8	0	0	0	NA	NA	NA
KNA	2020-04-04	9	1	0	0	NA	NA	NA
KNA	2020-04-05	10	1	0	0	NA	NA	NA
KNA	2020-04-06	10	0	0	0	NA	NA	NA
KNA	2020-04-07	11	1	0	0	NA	NA	NA
KNA	2020-04-08	11	0	0	0	NA	NA	NA
KNA	2020-04-09	11	0	0	0	NA	NA	NA
KNA	2020-04-10	11	0	0	0	NA	NA	NA
KNA	2020-04-11	12	1	0	0	NA	NA	NA
KNA	2020-04-12	12	0	0	0	NA	NA	NA
KNA	2020-04-13	12	0	0	0	NA	NA	NA
KNA	2020-04-14	12	0	0	0	NA	NA	NA
KNA	2020-04-15	14	2	0	0	NA	NA	NA
KNA	2020-04-16	14	0	0	0	NA	NA	NA
KNA	2020-04-17	14	0	0	0	NA	NA	NA
KNA	2020-04-18	14	0	0	0	NA	NA	NA
KNA	2020-04-19	14	0	0	0	NA	NA	NA
KNA	2020-04-20	15	1	0	0	NA	NA	NA
KNA	2020-04-21	15	0	0	0	NA	NA	NA
KNA	2020-04-22	15	0	0	0	NA	NA	NA
KNA	2020-04-23	15	0	0	0	NA	NA	NA
KNA	2020-04-24	15	0	0	0	NA	NA	NA
KNA	2020-04-25	15	0	0	0	NA	NA	NA
KNA	2020-04-26	15	0	0	0	NA	NA	NA
KNA	2020-04-27	15	0	0	0	NA	NA	NA
KNA	2020-04-28	15	0	0	0	NA	NA	NA
KNA	2020-04-29	15	0	0	0	NA	NA	NA
KNA	2020-04-30	15	0	0	0	NA	NA	NA
KNA	2020-05-01	15	0	0	0	NA	NA	NA
KNA	2020-05-02	15	0	0	0	NA	NA	NA
KNA	2020-05-03	15	0	0	0	NA	NA	NA
KNA	2020-05-04	15	0	0	0	NA	NA	NA
KNA	2020-05-05	15	0	0	0	NA	NA	NA
KNA	2020-05-06	15	0	0	0	NA	NA	NA
KNA	2020-05-07	15	0	0	0	NA	NA	NA
KNA	2020-05-08	15	0	0	0	NA	NA	NA
KNA	2020-05-09	15	0	0	0	NA	NA	NA
KNA	2020-05-10	15	0	0	0	NA	NA	NA
KNA	2020-05-11	15	0	0	0	NA	NA	NA
KNA	2020-05-12	15	0	0	0	NA	NA	NA
